seqid,org_ID,parent_ID,code,name,name_30,name_15,orgtype_ID,org_type,address1,address2,city,state,zipcode,grade_span,subtype_ID,subtype_nm,source,reptsource,add_orig,match_note,score,match_add,xcoord,ycoord
549,455,,10304,The Gordon School,The Gordon School,Gordon School,2,School,45 Maxfield Avenue,,East Providence,RI,02914,KF - 08,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"45 MAXFIELD AV, EAST PROVIDENCE, RI, 02914",362825.8209884495,261492.40792554402
550,1618,,97304,Quest Montessori School,Quest Montessori School,Quest Montessor,2,School,1150 Boston Neck Road,,Narragansett,RI,02882,PK - 08,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"1150 BOSTON NECK RD, NARRAGANSETT, RI, 02882",344717.45940768346,147567.68221215223
551,552,,16334,Trinity Christian Academy,Trinity Christian Academy,Trinity Chrst,2,School,2119 Hartford Avenue,,Johnston,RI,02919,PK - 12,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,100,"2119 HARTFORD AV, JOHNSTON, RI, 02919",320009.2436290378,272558.5359109306
552,626,,19321,Silveira Kindergarten and Nursery School,Silveira School               ,Silveira School,2,School,143 Peckham Lane,,Middletown,RI,02842,PK - KG,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"143 PECKHAM LN, MIDDLETOWN, RI, 02842",396580.22210401756,159026.17041892477
553,617,,19301,St. George's School,St. George's School,St. George's,2,School,372 Purgatory Road,,Middletown,RI,02842,09 - 12,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"372 PURGATORY RD, MIDDLETOWN, RI, 02842",390265.9039514514,147731.73575004865
554,686,,21304,St. Michael's Country Day School,St. Michael School,St. Michael,2,School,180 Rhode Island Avenue,,Newport,RI,02840,PK - 08,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"180 RHODE ISLAND AV, NEWPORT, RI, 02840",382607.1122258914,146613.71673913262
555,742,,23331,South County Montessori School,South County Montessori School,South County,2,School,1239 Tower Hill Road,,North Kingstown,RI,02852,PK - 03,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"1239 TOWER HILL RD, NORTH KINGSTOWN, RI, 02852",336522.496380412,167450.6497593016
556,745,,23334,West Bay Christian Academy,West Bay Christian,West Bay,2,School,475 School Street,,North Kingstown,RI,02852,PK - 08,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"475 SCHOOL ST, NORTH KINGSTOWN, RI, 02852",335588.8725149319,193760.86330715116
557,840,,26327,Smithfield Avenue Nursery School and Kindergarten,Smithfield Avenue Nursery,Smithfield Ave.,2,School,514 Smithfield Avenue,,Pawtucket,RI,02860,KF - KF,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"514 SMITHFIELD AV, PAWTUCKET, RI, 02860",351203.3664957528,288842.8117250281
558,879,,27301,Portsmouth Abbey School,Portsmouth Abbey School,Portsmouth Abby,2,School,285 Cory's Lane,,Portsmouth,RI,02871,09 - 12,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,98.08,"285 CORYS LN, PORTSMOUTH, RI, 02871",390182.2253440278,189038.30271504118
559,887,,27324,The Pennfield School,The Pennfield School,Pennfield Schl,2,School,110 Sandy Point Road,,Portsmouth,RI,02871,KF - 08,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,90.92,"110 SANDY POINT AV, PORTSMOUTH, RI, 02871",395873.4414684918,171048.39361865452
560,1009,,28315,Community Preparatory School,Community Preparatory,Community Prep.,2,School,126 Somerset Street,,Providence,RI,02907,04 - 08,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,135 Prairie Avenue Providence 02907,ONE MATCH,100,"126 SOMERSET ST, PROVIDENCE, RI, 02907",350869.65149774106,265214.3311714574
561,1033,,28342,Jewish Community Day School of Rhode Island,Jewish Community Day School,Jewish Comm,2,School,85 Taft Avenue,,Providence,RI,02906,KF - 05,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"85 TAFT AV, PROVIDENCE, RI, 02906",356374.9178052629,276353.3581796912
562,998,,28304,Lincoln School,Lincoln School,Lincoln School,2,School,301 Butler Avenue,,Providence,RI,02906,PK - 12,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,100,"301 BUTLER AV, PROVIDENCE, RI, 02906",359732.3380049428,272869.13706828334
563,1061,,28371,Montessori Children's House,Montessori Children's House,Montessori,2,School,518 Lloyd Avenue,,Providence,RI,02906,PK - 05,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"518 LLOYD AV, PROVIDENCE, RI, 02906",358958.5438887006,273961.6983332848
564,999,,28305,Moses Brown School,Moses Brown School,Moses Brown,2,School,250 Lloyd Avenue,,Providence,RI,02906,PK - 12,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,100,"250 LLOYD AV, PROVIDENCE, RI, 02906",355503.25077210524,273309.4700104332
565,1002,,28308,Providence Hebrew Day/N.E. Academy of Torah,Providence Hebrew Day School,Hebrew Day,2,School,450 Elmgrove Avenue,,Providence,RI,02906,PK - 12,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"450 ELMGROVE AV, PROVIDENCE, RI, 02906",357279.14965407795,277056.839104265
566,1039,,28348,Roger Williams Day Care Center,Roger Williams Day Care,Roger Williams,2,School,64 Applegate Lane,,Providence,RI,02905,PK - KG,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,100,"64 APPLEGATE LN, PROVIDENCE, RI, 02905",352892.9533471383,260551.45092839294
567,1063,,28373,San Miguel School,San Miguel School,San Miguel,2,School,525 Branch Avenue,,Providence,RI,02904,05 - 08,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"525 BRANCH AV, PROVIDENCE, RI, 02904",349194.1439418839,280024.8021936369
568,1072,,28382,Sophia Academy,Sophia Academy,Sophia Academy,2,School,582 Elmwood Avenue,,Providence,RI,02907,05 - 08,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,100,"582 ELMWOOD AV, PROVIDENCE, RI, 02907",348524.3581426086,259863.5920728576
569,1067,,28377,The French-American School of RI,The French-American School,French-American,2,School,75 John Street,,Providence,RI,02906,PK - 08,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"75 JOHN ST, PROVIDENCE, RI, 02906",356169.4195805293,269081.12441936
570,2431,,28384,The Grace School,The Grace School,Grace School,2,School,1000 Eddy Street,,Providence,RI,02905,KG - 08,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"1000 EDDY ST, PROVIDENCE, RI, 02905",354045.32583914365,261611.24511180122
571,1007,,28313,The Wheeler School,The Wheeler School,Wheeler School,2,School,216 Hope Street,,Providence,RI,02906,PK - 12,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,100,"216 HOPE ST, PROVIDENCE, RI, 02906",355539.61104855716,271508.9145142914
572,1617,,97303,Meadowbrook Waldorf School,Meadowbrook Waldorf School,Meadowbrook,2,School,300 Kingstown Road,,Richmond,RI,02892,PK - 08,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"300 KINGSTOWN RD, RICHMOND, RI, 02892",289444.3264624864,152516.39595043572
573,1338,,35326,Overbrook Academy,Overbrook Academy,Overbrook,2,School,60 Austin Avenue,,Greenville,RI,02828,06 - 09,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,95.28,"60 AUSTIN AV, SMITHFIELD, RI, 02828",311980.5471669599,289817.05534960737
574,1163,,31321,The Children's Workshop-Smithfield,The Children's Workshop-S,Children's,2,School,22 Cedar Swamp Road,,Smithfield,RI,02917,PK - KF,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,92.08,"22 CEDAR SWAMP RD, SMITHFIELD, RI, 02828",319104.87297026685,287892.9074347187
575,1161,,31302,The Little Village Schoolhouse,The Little Village Schoolhouse,Little Village,2,School,170 Pleasant View Avenue,,Smithfield,RI,02917,PK - KG,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"170 PLEASANT VIEW AV, SMITHFIELD, RI, 02917",316463.95010302664,294957.5608209776
576,1352,,35356,Apponaug Christian Academy,Apponaug Christian Academy,Apponaug,2,School,75 Prospect Street,,Warwick,RI,02886,KG - 12,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"75 PROSPECT ST, WARWICK, RI, 02886",340019.5197357539,225192.58122640575
577,1326,,35313,"Little Red Hen Preschool/Kindergarten, Inc.",Little Red Hen Preschool/KG   ,Little Red Hen ,2,School,358 Forge Road,            ,Warwick,RI,02818,PK - KF,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,90.92,"358 OLD FORGE RD, WARWICK, RI, 02818",340060.3774547774,205280.2811525724
578,1331,,35318,Progressive Learning for Children,Progressive Learning,Progressive,2,School,189 Tollgate Road,,Warwick,RI,02886,PK - KG,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,98.65,"189 TOLL GATE RD, WARWICK, RI, 02886",336456.7004613089,225207.55683764946
579,1315,,35301,Rocky Hill School,Rocky Hill School,Rocky Hill,2,School,530 Ives Road,,East Greenwich,RI,02818,PK - 12,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,96.75,"530 IVES RD, WARWICK, RI, 02818",349305.3584785621,209708.39013420048
580,1340,,35328,Tender Hearts Child Care and Learning Center,Tender Hearts Child Care,Tender Hearts,2,School,935 Jefferson Boulevard,,Warwick,RI,02886,PK - PF,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"935 JEFFERSON BLVD, WARWICK, RI, 02886",342598.17245677114,232159.0880418361
581,1365,,35371,The Stork's Nest Child Academy III,The Stork's Nest,Stork's Nest,2,School,1100 Tollgate Road,,Warwick,RI,02886,PK - KG,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,98.65,"1100 TOLL GATE RD, WARWICK, RI, 02886",328182.29451326857,228614.94465545964
582,1438,,38306,Islamic School of RI,Islamic School of RI,Islamic School,2,School,840 Providence Street,,West Warwick,RI,02893,PK - 10,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,840 (Rear) Providence Street West Warwick 02893,MULTIPLE MATCHES,100,"840 PROVIDENCE ST, WEST WARWICK, RI, 02893",330112.39539226657,233252.68839850754
583,1524,,07702,DCYF Alternative Education Program,DCYF Alternative Ed. Program,DCYF Alt,2,School,63 Power Road,,Cranston,RI,02920,06 - 12,4,State Operated School,RIDE_Mar 13 2023 12:57PM,StateOperated,57 Power Road Cranston 02920,ONE MATCH,100,"63 POWER RD, CRANSTON, RI, 02920",339306.2071003027,243027.0628321563
584,1513,81,28702,Rhode Island School for the Deaf,R.I. School for the Deaf,School for Deaf,2,School,1 Corliss Park,,Providence,RI,02908,PK - 12,4,State Operated School,RIDE_Mar 13 2023 12:57PM,StateOperated,,ONE MATCH,100,"1 CORLISS PARK, PROVIDENCE, RI, 02908",347741.71588317654,279588.4788762136
585,1522,93,07704,"RI Department of Corrections, Education Unit",RI Department of Corrections,Corrections,2,School,6 Wilma Schesler Lane,,Cranston,RI,02920,10 - 12,4,State Operated School,RIDE_Mar 13 2023 12:57PM,StateOperated,"18 Wilma Schesler Lane, Dix Building Cranston 02920",ONE MATCH,100,"6 WILMA SCHESLER LN, CRANSTON, RI, 02920",337454.70438434184,238587.08758229695
586,1521,69,28703,Metropolitan Regional Career and Technical Center,Metropolitan Career Tech Ctr,Metropolitan,2,School,115 Girard Ave,East Bay Campus,Newport,RI,02840,09 - 12,4,State Operated School,RIDE_Mar 13 2023 12:58PM,CareerTech,,ONE MATCH,100,"115 GIRARD AV, NEWPORT, RI, 02840",379293.7622042147,157108.760735896
587,1521,69,28703,Metropolitan Regional Career and Technical Center,Metropolitan Career Tech Ctr,Metropolitan,2,School,325 Public Street,,Providence,RI,02905,09 - 12,4,State Operated School,RIDE_Mar 13 2023 12:58PM,CareerTech,,MULTIPLE MATCHES,100,"325 PUBLIC ST, PROVIDENCE, RI, 02905",351852.5647955668,263490.87469082896
588,1521,69,28703,Metropolitan Regional Career and Technical Center,Metropolitan Career Tech Ctr,Metropolitan,2,School,362 Dexter Street,Peace Street Campus,Providence,RI,02907,09 - 12,4,State Operated School,RIDE_Mar 13 2023 12:58PM,CareerTech,,ONE MATCH,100,"362 DEXTER ST, PROVIDENCE, RI, 02907",347480.2058582324,263496.03445519024
